"Step","training spikes - lm loss","training spikes - lm loss__MIN","training spikes - lm loss__MAX","k2 training - lm loss","k2 training - lm loss__MIN","k2 training - lm loss__MAX"
"113156760","","","","1.5886281728744507","1.5886281728744507","1.5886281728744507"
"113189400","","","","1.6088131666183472","1.6088131666183472","1.6088131666183472"
"113201640","","","","1.5984479188919067","1.5984479188919067","1.5984479188919067"
"113205720","","","","1.604562520980835","1.604562520980835","1.604562520980835"
"113234280","","","","1.6082077026367188","1.6082077026367188","1.6082077026367188"
"113295480","","","","1.6302084922790527","1.6302084922790527","1.6302084922790527"
"113370960","","","","1.6158154010772705","1.6158154010772705","1.6158154010772705"
"113387280","","","","1.598335862159729","1.598335862159729","1.598335862159729"
"113538240","","","","1.6173615455627441","1.6173615455627441","1.6173615455627441"
"113801400","","","","1.6130986213684082","1.6130986213684082","1.6130986213684082"
"113809560","","","","1.6266491413116455","1.6266491413116455","1.6266491413116455"
"113825880","","","","1.601539969444275","1.601539969444275","1.601539969444275"
"113876880","","","","1.6165250539779663","1.6165250539779663","1.6165250539779663"
"113903400","","","","1.5881083011627197","1.5881083011627197","1.5881083011627197"
"114005400","","","","1.609778881072998","1.609778881072998","1.609778881072998"
"114027840","","","","1.6133606433868408","1.6133606433868408","1.6133606433868408"
"114074760","","","","1.6198689937591553","1.6198689937591553","1.6198689937591553"
"114099240","","","","1.7792091369628906","1.7792091369628906","1.7792091369628906"
"114109440","","","","1.6655292510986328","1.6655292510986328","1.6655292510986328"
"114176760","","","","1.6101850271224976","1.6101850271224976","1.6101850271224976"
"114221640","","","","1.6270503997802734","1.6270503997802734","1.6270503997802734"
"114252240","","","","1.6115890741348267","1.6115890741348267","1.6115890741348267"
"114254280","","","","1.619255542755127","1.619255542755127","1.619255542755127"
"114311400","","","","1.592602014541626","1.592602014541626","1.592602014541626"
"114346080","","","","1.6069327592849731","1.6069327592849731","1.6069327592849731"
"114348120","","","","1.593354344367981","1.593354344367981","1.593354344367981"
"114356280","","","","1.6127498149871826","1.6127498149871826","1.6127498149871826"
"114360360","","","","1.6226885318756104","1.6226885318756104","1.6226885318756104"
"114364440","","","","1.618045687675476","1.618045687675476","1.618045687675476"
"114417480","","","","1.6287857294082642","1.6287857294082642","1.6287857294082642"
"114444000","","","","1.613710880279541","1.613710880279541","1.613710880279541"
"114448080","","","","1.5967497825622559","1.5967497825622559","1.5967497825622559"
"114472560","","","","1.6059073209762573","1.6059073209762573","1.6059073209762573"
"114492960","","","","1.6159257888793945","1.6159257888793945","1.6159257888793945"
"114576600","","","","1.6045407056808472","1.6045407056808472","1.6045407056808472"
"114692880","","","","1.6207422018051147","1.6207422018051147","1.6207422018051147"
"114792840","","","","1.6357035636901855","1.6357035636901855","1.6357035636901855"
"114809160","","","","1.633683443069458","1.633683443069458","1.633683443069458"
"114960120","","","","1.6306606531143188","1.6306606531143188","1.6306606531143188"
"115007040","","","","1.6226098537445068","1.6226098537445068","1.6226098537445068"
"115019280","1.6281026601791382","1.6281026601791382","1.6281026601791382","","",""
"115072320","","","","1.616789698600769","1.616789698600769","1.616789698600769"
"115137600","","","","1.6016302108764648","1.6016302108764648","1.6016302108764648"
"115202880","","","","1.6215049028396606","1.6215049028396606","1.6215049028396606"
"115229400","","","","1.6036006212234497","1.6036006212234497","1.6036006212234497"
"115321200","","","","1.6340724229812622","1.6340724229812622","1.6340724229812622"
"115415040","","","","1.5937775373458862","1.5937775373458862","1.5937775373458862"
"115431360","","","","1.5937384366989136","1.5937384366989136","1.5937384366989136"
"115451760","","","","1.6116334199905396","1.6116334199905396","1.6116334199905396"
"115504800","","","","1.5896748304367065","1.5896748304367065","1.5896748304367065"
"115535400","","","","1.605328917503357","1.605328917503357","1.605328917503357"
"115596600","","","","1.6040359735488892","1.6040359735488892","1.6040359735488892"
"115600680","","","","1.6082139015197754","1.6082139015197754","1.6082139015197754"
"115737360","","","","1.6096140146255493","1.6096140146255493","1.6096140146255493"
"115741440","","","","1.5644314289093018","1.5644314289093018","1.5644314289093018"
"115855680","","","","1.5960184335708618","1.5960184335708618","1.5960184335708618"
"115869960","","","","1.5993419885635376","1.5993419885635376","1.5993419885635376"
"115874040","","","","1.5880173444747925","1.5880173444747925","1.5880173444747925"
"115920960","","","","1.598823070526123","1.598823070526123","1.598823070526123"
"115984200","","","","1.57990300655365","1.57990300655365","1.57990300655365"
"116000520","","","","1.613290786743164","1.613290786743164","1.613290786743164"
"116002560","","","","1.6158473491668701","1.6158473491668701","1.6158473491668701"
"116018880","","","","1.597699761390686","1.597699761390686","1.597699761390686"
"116022960","","","","1.563104510307312","1.563104510307312","1.563104510307312"
"116061720","","","","1.6238594055175781","1.6238594055175781","1.6238594055175781"
"116080080","","","","1.6241267919540405","1.6241267919540405","1.6241267919540405"
"116116800","","","","1.6311240196228027","1.6311240196228027","1.6311240196228027"
"116147400","","","","1.587181806564331","1.587181806564331","1.587181806564331"
"116163720","","","","1.6178317070007324","1.6178317070007324","1.6178317070007324"
"116273880","","","","1.6381044387817383","1.6381044387817383","1.6381044387817383"
"116292240","","","","1.6156554222106934","1.6156554222106934","1.6156554222106934"
"116326920","","","","1.6323846578598022","1.6323846578598022","1.6323846578598022"
"116384040","","","","1.63179612159729","1.63179612159729","1.63179612159729"
"116388120","","","","1.625006914138794","1.625006914138794","1.625006914138794"
"116422800","","","","1.6187800168991089","1.6187800168991089","1.6187800168991089"
"116461560","","","","1.5999739170074463","1.5999739170074463","1.5999739170074463"
"116683920","","","","1.6187424659729004","1.6187424659729004","1.6187424659729004"
"116726760","","","","1.5806552171707153","1.5806552171707153","1.5806552171707153"
"116755320","","","","1.5888930559158325","1.5888930559158325","1.5888930559158325"
"116757360","","","","1.619295597076416","1.619295597076416","1.619295597076416"
"116781840","","","","1.6022001504898071","1.6022001504898071","1.6022001504898071"
"116792040","","","","1.6056253910064697","1.6056253910064697","1.6056253910064697"
"116802240","","","","1.6254234313964844","1.6254234313964844","1.6254234313964844"
"116824680","","","","1.5949724912643433","1.5949724912643433","1.5949724912643433"
"116896080","","","","1.633173942565918","1.633173942565918","1.633173942565918"
"116985840","1.6249858140945435","1.6249858140945435","1.6249858140945435","","",""
"117042960","","","","1.6299426555633545","1.6299426555633545","1.6299426555633545"
"117087840","","","","1.6141736507415771","1.6141736507415771","1.6141736507415771"
"117128640","","","","1.6038787364959717","1.6038787364959717","1.6038787364959717"
"117130680","","","","1.618535041809082","1.618535041809082","1.618535041809082"
"117134760","","","","1.602537989616394","1.602537989616394","1.602537989616394"
"117136800","","","","1.5985499620437622","1.5985499620437622","1.5985499620437622"
"117149040","","","","1.588413119316101","1.588413119316101","1.588413119316101"
"117216360","","","","1.608789086341858","1.608789086341858","1.608789086341858"
"117300000","","","","1.5796844959259033","1.5796844959259033","1.5796844959259033"
"117338760","","","","1.6072659492492676","1.6072659492492676","1.6072659492492676"
"117342840","","","","1.6064884662628174","1.6064884662628174","1.6064884662628174"
"117461160","","","","1.5984243154525757","1.5984243154525757","1.5984243154525757"
"117481560","","","","1.6049015522003174","1.6049015522003174","1.6049015522003174"
"117485640","","","","1.5970062017440796","1.5970062017440796","1.5970062017440796"
"117546840","","","","1.6199657917022705","1.6199657917022705","1.6199657917022705"
"117573360","","","","1.6101288795471191","1.6101288795471191","1.6101288795471191"
"117659040","","","","1.5994715690612793","1.5994715690612793","1.5994715690612793"
"117695760","","","","1.602792739868164","1.602792739868164","1.602792739868164"
"117714120","","","","1.62003493309021","1.62003493309021","1.62003493309021"
"117722280","","","","1.5932997465133667","1.5932997465133667","1.5932997465133667"
"117767160","","","","1.6122941970825195","1.6122941970825195","1.6122941970825195"
"117801840","","","","1.6381676197052002","1.6381676197052002","1.6381676197052002"
"117877320","","","","1.6126621961593628","1.6126621961593628","1.6126621961593628"
"117887520","","","","1.6060376167297363","1.6060376167297363","1.6060376167297363"
"117958920","","","","1.6172904968261719","1.6172904968261719","1.6172904968261719"
"117969120","","","","1.6224199533462524","1.6224199533462524","1.6224199533462524"
"117997680","","","","1.619038701057434","1.619038701057434","1.619038701057434"
"118087440","","","","1.5961819887161255","1.5961819887161255","1.5961819887161255"
"118169040","","","","1.6033949851989746","1.6033949851989746","1.6033949851989746"
"118183320","","","","1.6064411401748657","1.6064411401748657","1.6064411401748657"
"118189440","","","","1.6015980243682861","1.6015980243682861","1.6015980243682861"
"118220040","","","","1.6153708696365356","1.6153708696365356","1.6153708696365356"
"118309800","","","","1.608860731124878","1.608860731124878","1.608860731124878"
"118391400","","","","1.605894684791565","1.605894684791565","1.605894684791565"
"118428120","","","","1.6171036958694458","1.6171036958694458","1.6171036958694458"
"118436280","","","","1.6230111122131348","1.6230111122131348","1.6230111122131348"
"118464840","","","","1.6184427738189697","1.6184427738189697","1.6184427738189697"
"118566840","","","","1.6252694129943848","1.6252694129943848","1.6252694129943848"
"118699440","","","","1.60523521900177","1.60523521900177","1.60523521900177"
"118811640","","","","1.6322101354599","1.6322101354599","1.6322101354599"
"118817760","","","","1.6231509447097778","1.6231509447097778","1.6231509447097778"
"118985040","","","","1.6131279468536377","1.6131279468536377","1.6131279468536377"
"118997280","","","","1.5971721410751343","1.5971721410751343","1.5971721410751343"
"119025840","1.5974689722061157","1.5974689722061157","1.5974689722061157","","",""
"119036040","","","","1.5814088582992554","1.5814088582992554","1.5814088582992554"
"119046240","","","","1.6122466325759888","1.6122466325759888","1.6122466325759888"
"119158440","","","","1.609908938407898","1.609908938407898","1.609908938407898"
"119240040","","","","1.6061618328094482","1.6061618328094482","1.6061618328094482"
"119248200","","","","1.6101075410842896","1.6101075410842896","1.6101075410842896"
"119264520","","","","1.6009852886199951","1.6009852886199951","1.6009852886199951"
"119280840","","","","1.630730390548706","1.630730390548706","1.630730390548706"
"119333880","","","","1.6060940027236938","1.6060940027236938","1.6060940027236938"
"119384880","","","","1.5968085527420044","1.5968085527420044","1.5968085527420044"
"119433840","","","","1.5766268968582153","1.5766268968582153","1.5766268968582153"
"119590920","","","","1.5982357263565063","1.5982357263565063","1.5982357263565063"
"119641920","","","","1.6272307634353638","1.6272307634353638","1.6272307634353638"
"119754120","","","","1.6228032112121582","1.6228032112121582","1.6228032112121582"
"119778600","","","","1.6015759706497192","1.6015759706497192","1.6015759706497192"
"119794920","","","","1.6231385469436646","1.6231385469436646","1.6231385469436646"
"120023400","","","","1.6096190214157104","1.6096190214157104","1.6096190214157104"
"120111120","","","","1.6100044250488281","1.6100044250488281","1.6100044250488281"
"120131520","","","","1.6043773889541626","1.6043773889541626","1.6043773889541626"
